protocol,auth_mode,network_profile,sig_alg,kem,kem_class,role,n_blocks_cpu,cpu_ms_per_handshake_mean,cpu_ms_ci95,cpu_ms_ci95_method,n_blocks_mem,mem_peak_MiB_mean,mem_MiB_ci95,mem_MiB_ci95_method
tls,mutual,none,mldsa87,P-521,classique,server,4,2.382,"[2.169, 2.683]",bootstrap_blocs,4,6.304,"[6.299, 6.308]",bootstrap_blocs
tls,mutual,none,mldsa87,hqc256,pq_pur,client,4,103.995,"[99.350, 110.595]",bootstrap_blocs,4,5.435,"[5.336, 5.533]",bootstrap_blocs
tls,mutual,none,mldsa87,hqc256,pq_pur,server,4,36.31,"[34.504, 39.412]",bootstrap_blocs,4,6.388,"[6.270, 6.450]",bootstrap_blocs
tls,mutual,none,mldsa87,mlkem1024,pq_pur,client,4,55.399,"[52.447, 58.053]",bootstrap_blocs,4,5.347,"[5.248, 5.496]",bootstrap_blocs
tls,mutual,none,mldsa87,mlkem1024,pq_pur,server,4,1.818,"[1.739, 1.896]",bootstrap_blocs,4,6.291,"[6.156, 6.375]",bootstrap_blocs
tls,mutual,none,mldsa87,p521_hqc256,hybride,client,4,111.694,"[106.663, 120.126]",bootstrap_blocs,4,5.638,"[5.420, 5.802]",bootstrap_blocs
tls,mutual,none,mldsa87,p521_hqc256,hybride,server,4,38.521,"[36.689, 41.613]",bootstrap_blocs,4,6.722,"[6.691, 6.742]",bootstrap_blocs
tls,mutual,none,mldsa87,p521_mlkem1024,hybride,client,4,58.882,"[50.037, 67.003]",bootstrap_blocs,4,5.471,"[5.318, 5.570]",bootstrap_blocs
tls,mutual,none,mldsa87,p521_mlkem1024,hybride,server,4,3.67,"[3.454, 3.947]",bootstrap_blocs,4,6.637,"[6.631, 6.643]",bootstrap_blocs
tls,mutual,none,secp384r1,P-384,classique,client,4,20.426,"[18.800, 23.183]",bootstrap_blocs,4,5.408,"[5.239, 5.572]",bootstrap_blocs
tls,mutual,none,secp384r1,P-384,classique,server,4,3.775,"[3.316, 4.567]",bootstrap_blocs,4,6.083,"[5.957, 6.165]",bootstrap_blocs
tls,mutual,none,secp384r1,hqc192,pq_pur,client,4,44.357,"[42.556, 47.202]",bootstrap_blocs,4,5.411,"[5.264, 5.559]",bootstrap_blocs
tls,mutual,none,secp384r1,hqc192,pq_pur,server,4,21.736,"[20.878, 23.254]",bootstrap_blocs,4,6.214,"[6.071, 6.301]",bootstrap_blocs
tls,mutual,none,secp384r1,mlkem768,pq_pur,client,4,21.249,"[19.370, 24.324]",bootstrap_blocs,4,5.316,"[5.254, 5.379]",bootstrap_blocs
tls,mutual,none,secp384r1,mlkem768,pq_pur,server,4,3.201,"[2.935, 3.545]",bootstrap_blocs,4,6.211,"[6.134, 6.335]",bootstrap_blocs
tls,mutual,none,secp384r1,p384_hqc192,hybride,client,4,50.553,"[47.131, 57.021]",bootstrap_blocs,4,5.352,"[5.134, 5.549]",bootstrap_blocs
tls,mutual,none,secp384r1,p384_hqc192,hybride,server,4,24.114,"[22.485, 27.067]",bootstrap_blocs,4,6.57,"[6.549, 6.604]",bootstrap_blocs
tls,mutual,none,secp384r1,p384_mlkem768,hybride,client,4,25.487,"[23.788, 28.240]",bootstrap_blocs,4,5.387,"[5.232, 5.506]",bootstrap_blocs
tls,mutual,none,secp384r1,p384_mlkem768,hybride,server,4,4.97,"[4.621, 5.498]",bootstrap_blocs,4,6.451,"[6.434, 6.475]",bootstrap_blocs
tls,mutual,none,secp384r1,x448,classique,client,4,20.024,"[18.267, 22.885]",bootstrap_blocs,4,5.366,"[5.183, 5.562]",bootstrap_blocs
tls,mutual,none,secp384r1,x448,classique,server,4,3.422,"[3.085, 3.873]",bootstrap_blocs,4,6.076,"[6.011, 6.125]",bootstrap_blocs
tls,mutual,none,secp384r1,x448_hqc192,hybride,client,4,46.548,"[43.627, 51.046]",bootstrap_blocs,4,5.436,"[5.240, 5.768]",bootstrap_blocs
tls,mutual,none,secp384r1,x448_hqc192,hybride,server,4,22.792,"[21.496, 25.030]",bootstrap_blocs,4,6.262,"[6.076, 6.441]",bootstrap_blocs
tls,mutual,none,secp384r1,x448_mlkem768,hybride,client,4,21.96,"[19.408, 25.762]",bootstrap_blocs,4,5.374,"[4.869, 5.835]",bootstrap_blocs
tls,mutual,none,secp384r1,x448_mlkem768,hybride,server,4,3.899,"[3.489, 4.518]",bootstrap_blocs,4,6.148,"[6.144, 6.152]",bootstrap_blocs
tls,mutual,none,secp521r1,P-521,classique,client,4,21.358,"[19.717, 23.182]",bootstrap_blocs,4,5.467,"[5.342, 5.592]",bootstrap_blocs
tls,mutual,none,secp521r1,P-521,classique,server,4,3.952,"[3.782, 4.215]",bootstrap_blocs,4,6.154,"[6.119, 6.201]",bootstrap_blocs
tls,mutual,none,secp521r1,hqc256,pq_pur,client,4,69.037,"[64.182, 77.117]",bootstrap_blocs,4,5.357,"[5.250, 5.504]",bootstrap_blocs
tls,mutual,none,secp521r1,hqc256,pq_pur,server,4,39.117,"[36.278, 43.870]",bootstrap_blocs,4,6.327,"[6.221, 6.386]",bootstrap_blocs
tls,mutual,none,secp521r1,mlkem1024,pq_pur,client,4,20.857,"[19.217, 23.610]",bootstrap_blocs,4,5.335,"[5.189, 5.490]",bootstrap_blocs
tls,mutual,none,secp521r1,mlkem1024,pq_pur,server,4,3.295,"[3.045, 3.607]",bootstrap_blocs,4,6.191,"[6.174, 6.207]",bootstrap_blocs
tls,mutual,none,secp521r1,p521_hqc256,hybride,client,4,72.714,"[69.138, 78.044]",bootstrap_blocs,4,5.359,"[5.254, 5.527]",bootstrap_blocs
tls,mutual,none,secp521r1,p521_hqc256,hybride,server,4,39.866,"[37.987, 42.730]",bootstrap_blocs,4,6.667,"[6.641, 6.693]",bootstrap_blocs
tls,mutual,none,secp521r1,p521_mlkem1024,hybride,client,4,26.203,"[25.109, 28.244]",bootstrap_blocs,4,5.34,"[5.258, 5.422]",bootstrap_blocs
tls,mutual,none,secp521r1,p521_mlkem1024,hybride,server,4,5.121,"[4.885, 5.507]",bootstrap_blocs,4,6.571,"[6.482, 6.717]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,P-256,classique,client,4,47.142,"[39.929, 60.614]",bootstrap_blocs,4,5.416,"[5.250, 5.568]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,P-256,classique,server,4,5.032,"[4.286, 6.447]",bootstrap_blocs,4,6.185,"[6.116, 6.291]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,hqc128,pq_pur,client,4,73.895,"[51.223, 96.567]",bootstrap_blocs,4,5.313,"[5.078, 5.491]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,hqc128,pq_pur,server,4,25.968,"[22.274, 29.662]",bootstrap_blocs,4,6.327,"[6.229, 6.495]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,mlkem512,pq_pur,client,4,50.629,"[39.297, 61.962]",bootstrap_blocs,4,5.186,"[4.938, 5.485]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,mlkem512,pq_pur,server,4,5.121,"[3.891, 6.351]",bootstrap_blocs,4,6.35,"[6.182, 6.653]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,p256_hqc128,hybride,client,4,68.846,"[56.419, 90.780]",bootstrap_blocs,4,5.415,"[5.230, 5.642]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,p256_hqc128,hybride,server,4,28.688,"[26.043, 31.333]",bootstrap_blocs,4,6.523,"[6.510, 6.547]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,p256_mlkem512,hybride,client,4,61.412,"[49.608, 73.216]",bootstrap_blocs,4,5.405,"[5.236, 5.574]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,p256_mlkem512,hybride,server,4,8.485,"[7.275, 9.696]",bootstrap_blocs,4,6.531,"[6.498, 6.559]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519,classique,client,4,46.25,"[41.080, 53.552]",bootstrap_blocs,4,5.233,"[5.068, 5.372]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519,classique,server,4,4.638,"[4.140, 5.541]",bootstrap_blocs,4,6.205,"[6.137, 6.334]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519_hqc128,hybride,client,4,62.196,"[51.212, 82.550]",bootstrap_blocs,4,5.463,"[5.354, 5.572]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519_hqc128,hybride,server,4,25.692,"[23.730, 28.271]",bootstrap_blocs,4,6.384,"[6.234, 6.533]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519_mlkem512,hybride,client,4,44.91,"[38.758, 53.441]",bootstrap_blocs,4,5.41,"[5.290, 5.560]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,ed25519,x25519_mlkem512,hybride,server,4,5.035,"[4.475, 6.025]",bootstrap_blocs,4,6.234,"[6.141, 6.393]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,P-256,classique,client,4,88.866,"[61.702, 116.029]",bootstrap_blocs,4,5.54,"[5.504, 5.576]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,P-256,classique,server,4,4.961,"[4.197, 5.725]",bootstrap_blocs,4,6.227,"[6.217, 6.236]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,hqc128,pq_pur,client,4,89.209,"[67.034, 129.520]",bootstrap_blocs,4,5.476,"[5.232, 5.780]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,hqc128,pq_pur,server,4,23.187,"[21.396, 26.007]",bootstrap_blocs,4,6.325,"[6.237, 6.482]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,mlkem512,pq_pur,client,4,77.843,"[61.547, 109.685]",bootstrap_blocs,4,5.462,"[5.201, 5.724]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,mlkem512,pq_pur,server,4,4.19,"[3.544, 5.388]",bootstrap_blocs,4,6.434,"[6.217, 6.656]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,p256_hqc128,hybride,client,4,96.378,"[75.453, 137.222]",bootstrap_blocs,4,5.39,"[5.236, 5.543]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,p256_hqc128,hybride,server,4,27.797,"[24.042, 33.673]",bootstrap_blocs,4,6.534,"[6.531, 6.537]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,p256_mlkem512,hybride,client,4,85.016,"[66.807, 120.327]",bootstrap_blocs,4,5.429,"[5.324, 5.569]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,p256_mlkem512,hybride,server,4,7.643,"[6.916, 9.039]",bootstrap_blocs,4,6.524,"[6.500, 6.538]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519,classique,client,4,77.013,"[60.329, 109.194]",bootstrap_blocs,4,5.33,"[5.287, 5.373]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519,classique,server,4,4.505,"[3.881, 5.529]",bootstrap_blocs,4,6.229,"[6.188, 6.289]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519_hqc128,hybride,client,4,111.398,"[72.626, 150.170]",bootstrap_blocs,4,5.509,"[5.408, 5.609]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519_hqc128,hybride,server,4,27.015,"[23.840, 30.538]",bootstrap_blocs,4,6.256,"[6.252, 6.260]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519_mlkem512,hybride,client,4,74.263,"[57.855, 105.857]",bootstrap_blocs,4,5.435,"[5.370, 5.555]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa44,x25519_mlkem512,hybride,server,4,4.783,"[4.170, 5.779]",bootstrap_blocs,4,6.241,"[6.234, 6.248]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,P-384,classique,client,4,107.276,"[68.948, 145.603]",bootstrap_blocs,4,5.364,"[5.187, 5.525]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,P-384,classique,server,4,6.337,"[5.621, 7.054]",bootstrap_blocs,4,6.245,"[6.235, 6.252]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,hqc192,pq_pur,client,4,147.17,"[122.308, 194.314]",bootstrap_blocs,4,5.425,"[5.268, 5.645]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,hqc192,pq_pur,server,4,48.932,"[40.635, 64.831]",bootstrap_blocs,4,6.292,"[6.284, 6.301]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,mlkem768,pq_pur,client,4,110.361,"[73.201, 147.520]",bootstrap_blocs,4,5.316,"[5.199, 5.393]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,mlkem768,pq_pur,server,4,4.354,"[3.741, 4.966]",bootstrap_blocs,4,6.276,"[6.232, 6.323]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,p384_hqc192,hybride,client,4,155.455,"[125.743, 207.467]",bootstrap_blocs,4,5.493,"[5.445, 5.541]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,p384_hqc192,hybride,server,4,57.045,"[46.196, 78.186]",bootstrap_blocs,4,6.621,"[6.588, 6.678]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,p384_mlkem768,hybride,client,4,96.538,"[71.819, 140.412]",bootstrap_blocs,4,5.578,"[5.460, 5.677]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,p384_mlkem768,hybride,server,4,9.646,"[8.825, 10.769]",bootstrap_blocs,4,6.537,"[6.416, 6.625]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448,classique,client,4,93.213,"[70.918, 134.470]",bootstrap_blocs,4,5.279,"[5.176, 5.383]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448,classique,server,4,5.369,"[5.098, 5.838]",bootstrap_blocs,4,6.347,"[6.211, 6.597]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448_hqc192,hybride,client,4,143.218,"[120.631, 184.365]",bootstrap_blocs,4,5.452,"[5.315, 5.570]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448_hqc192,hybride,server,4,52.05,"[44.819, 66.170]",bootstrap_blocs,4,6.488,"[6.261, 6.901]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448_mlkem768,hybride,client,4,91.618,"[70.539, 130.533]",bootstrap_blocs,4,5.437,"[5.305, 5.568]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa65,x448_mlkem768,hybride,server,4,6.473,"[5.882, 7.137]",bootstrap_blocs,4,6.327,"[6.240, 6.435]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,P-521,classique,client,4,131.019,"[87.218, 174.821]",bootstrap_blocs,4,5.396,"[5.326, 5.491]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,P-521,classique,server,4,5.737,"[4.891, 6.583]",bootstrap_blocs,4,6.317,"[6.264, 6.419]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,hqc256,pq_pur,client,4,161.06,"[128.581, 223.968]",bootstrap_blocs,4,5.354,"[5.330, 5.377]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,hqc256,pq_pur,server,4,77.448,"[55.512, 118.655]",bootstrap_blocs,4,6.443,"[6.410, 6.499]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,mlkem1024,pq_pur,client,4,107.442,"[84.176, 149.885]",bootstrap_blocs,4,5.354,"[5.232, 5.484]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,mlkem1024,pq_pur,server,4,3.317,"[2.906, 3.910]",bootstrap_blocs,4,6.392,"[6.271, 6.628]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,p521_hqc256,hybride,client,4,179.266,"[128.239, 230.294]",bootstrap_blocs,4,5.629,"[5.525, 5.732]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,p521_hqc256,hybride,server,4,95.309,"[60.311, 130.307]",bootstrap_blocs,4,6.698,"[6.693, 6.704]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,p521_mlkem1024,hybride,client,4,115.798,"[91.714, 158.067]",bootstrap_blocs,4,5.555,"[5.476, 5.659]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,mldsa87,p521_mlkem1024,hybride,server,4,8.956,"[8.263, 9.916]",bootstrap_blocs,4,6.571,"[6.568, 6.574]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,P-384,classique,client,4,58.993,"[45.612, 72.374]",bootstrap_blocs,4,5.621,"[5.529, 5.748]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,P-384,classique,server,4,11.343,"[9.296, 13.390]",bootstrap_blocs,4,6.141,"[6.119, 6.166]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,hqc192,pq_pur,client,4,104.031,"[70.820, 137.242]",bootstrap_blocs,4,5.311,"[5.250, 5.363]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,hqc192,pq_pur,server,4,60.62,"[50.361, 70.879]",bootstrap_blocs,4,6.371,"[6.270, 6.536]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,mlkem768,pq_pur,client,4,57.382,"[44.750, 70.015]",bootstrap_blocs,4,5.502,"[5.371, 5.661]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,mlkem768,pq_pur,server,4,9.12,"[7.355, 10.884]",bootstrap_blocs,4,6.226,"[6.133, 6.343]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,p384_hqc192,hybride,client,4,98.935,"[76.302, 142.364]",bootstrap_blocs,4,5.42,"[5.281, 5.559]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,p384_hqc192,hybride,server,4,58.6,"[49.753, 74.446]",bootstrap_blocs,4,6.563,"[6.555, 6.573]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,p384_mlkem768,hybride,client,4,61.48,"[50.654, 82.416]",bootstrap_blocs,4,5.341,"[5.109, 5.572]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,p384_mlkem768,hybride,server,4,13.705,"[12.189, 16.514]",bootstrap_blocs,4,6.439,"[6.434, 6.448]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448,classique,client,4,56.296,"[46.272, 66.320]",bootstrap_blocs,4,5.33,"[5.209, 5.488]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448,classique,server,4,10.411,"[9.129, 11.693]",bootstrap_blocs,4,6.159,"[6.115, 6.233]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448_hqc192,hybride,client,4,93.728,"[72.164, 135.221]",bootstrap_blocs,4,5.373,"[5.272, 5.438]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448_hqc192,hybride,server,4,58.348,"[50.937, 72.670]",bootstrap_blocs,4,6.396,"[6.254, 6.645]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448_mlkem768,hybride,client,4,53.006,"[47.907, 62.509]",bootstrap_blocs,4,5.317,"[5.185, 5.494]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp384r1,x448_mlkem768,hybride,server,4,10.939,"[9.860, 12.369]",bootstrap_blocs,4,6.289,"[6.152, 6.557]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,P-521,classique,client,4,52.153,"[46.321, 62.730]",bootstrap_blocs,4,5.316,"[5.197, 5.477]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,P-521,classique,server,4,10.801,"[9.679, 12.330]",bootstrap_blocs,4,6.129,"[6.111, 6.143]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,hqc256,pq_pur,client,4,136.113,"[87.561, 184.665]",bootstrap_blocs,4,5.49,"[5.350, 5.679]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,hqc256,pq_pur,server,4,98.683,"[61.669, 135.697]",bootstrap_blocs,4,6.471,"[6.361, 6.668]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,mlkem1024,pq_pur,client,4,52.896,"[46.161, 63.559]",bootstrap_blocs,4,5.443,"[5.375, 5.516]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,mlkem1024,pq_pur,server,4,9.028,"[8.057, 10.382]",bootstrap_blocs,4,6.195,"[6.180, 6.211]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,p521_hqc256,hybride,client,4,139.64,"[93.456, 185.823]",bootstrap_blocs,4,5.349,"[5.238, 5.460]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,p521_hqc256,hybride,server,4,99.971,"[64.541, 135.400]",bootstrap_blocs,4,6.667,"[6.660, 6.674]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,p521_mlkem1024,hybride,client,4,62.871,"[51.681, 83.772]",bootstrap_blocs,4,5.3,"[5.174, 5.396]",bootstrap_blocs
tls,mutual,simple_loss1.3_delay62.51ms,secp521r1,p521_mlkem1024,hybride,server,4,15.355,"[13.417, 17.908]",bootstrap_blocs,4,6.448,"[6.430, 6.476]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,P-256,classique,client,4,48.344,"[38.894, 65.279]",bootstrap_blocs,4,5.438,"[5.217, 5.670]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,P-256,classique,server,4,5.686,"[5.201, 6.548]",bootstrap_blocs,4,6.149,"[6.115, 6.185]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,hqc128,pq_pur,client,4,66.91,"[50.634, 95.286]",bootstrap_blocs,4,5.321,"[5.178, 5.516]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,hqc128,pq_pur,server,4,27.386,"[22.743, 32.030]",bootstrap_blocs,4,6.261,"[6.221, 6.335]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,mlkem512,pq_pur,client,4,40.434,"[37.699, 43.848]",bootstrap_blocs,4,5.261,"[5.158, 5.425]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,mlkem512,pq_pur,server,4,4.467,"[3.989, 4.780]",bootstrap_blocs,4,6.179,"[6.169, 6.186]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,p256_hqc128,hybride,client,4,73.687,"[55.025, 110.343]",bootstrap_blocs,4,5.545,"[5.420, 5.670]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,p256_hqc128,hybride,server,4,29.549,"[25.858, 35.800]",bootstrap_blocs,4,6.523,"[6.505, 6.538]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,p256_mlkem512,hybride,client,4,48.857,"[46.259, 51.882]",bootstrap_blocs,4,5.419,"[5.322, 5.516]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,p256_mlkem512,hybride,server,4,7.617,"[6.813, 8.320]",bootstrap_blocs,4,6.481,"[6.474, 6.488]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519,classique,client,4,40.073,"[37.745, 43.298]",bootstrap_blocs,4,5.356,"[5.252, 5.470]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519,classique,server,4,4.417,"[3.771, 4.795]",bootstrap_blocs,4,6.098,"[6.009, 6.144]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519_hqc128,hybride,client,4,50.456,"[49.503, 51.409]",bootstrap_blocs,4,5.482,"[5.381, 5.553]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519_hqc128,hybride,server,4,23.835,"[22.413, 25.429]",bootstrap_blocs,4,6.231,"[6.223, 6.239]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519_mlkem512,hybride,client,4,51.917,"[38.702, 66.902]",bootstrap_blocs,4,5.205,"[5.110, 5.312]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,ed25519,x25519_mlkem512,hybride,server,4,5.885,"[5.109, 7.278]",bootstrap_blocs,4,6.444,"[6.182, 6.728]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,P-256,classique,client,4,77.214,"[59.617, 108.515]",bootstrap_blocs,4,5.449,"[5.367, 5.531]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,P-256,classique,server,4,5.359,"[4.819, 6.115]",bootstrap_blocs,4,6.407,"[6.215, 6.761]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,hqc128,pq_pur,client,4,89.094,"[68.738, 127.751]",bootstrap_blocs,4,5.402,"[5.178, 5.627]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,hqc128,pq_pur,server,4,25.931,"[22.585, 31.125]",bootstrap_blocs,4,6.266,"[6.250, 6.289]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,mlkem512,pq_pur,client,4,77.391,"[57.975, 114.760]",bootstrap_blocs,4,5.386,"[5.297, 5.463]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,mlkem512,pq_pur,server,4,4.851,"[4.575, 5.205]",bootstrap_blocs,4,6.415,"[6.240, 6.621]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,p256_hqc128,hybride,client,4,96.577,"[74.979, 135.861]",bootstrap_blocs,4,5.416,"[5.258, 5.574]",bootstrap_blocs
tls,mutual,simple_loss1.5833_delay83.52ms,mldsa44,p256_hqc128,hybride,server,4,30.823,"[25.822, 35.823]",bootstrap_blocs,4,6.608,"[6.516, 6.729]",bootstrap_blocs
